case_name,geom_name,split,alt_kft,Re,M_inf,alpha_deg,beta_deg,CL,CD,CMy,B1,B2,B3,C1,C2,C3,C4,S1,S2,S3
case_9144,geom_914,train,16.11,4767000.0,0.248,-8.387,0.0,-0.427329702964,0.022606517871,0.377815195219,142.8,114.1,584.5,1000.0,657.0,203.1,77.64,58.37,44.84,34.49
case_9145,geom_914,train,11.4,13450000.0,0.2837,10.51,0.0,0.561281023721,0.033871763954,-0.501585372965,142.8,114.1,584.5,1000.0,657.0,203.1,77.64,58.37,44.84,34.49
case_9146,geom_914,train,38.43,2250000.0,0.4024,14.61,0.0,0.792059890799,0.064508302378,-0.707675961631,142.8,114.1,584.5,1000.0,657.0,203.1,77.64,58.37,44.84,34.49
case_9147,geom_914,train,31.44,9730000.0,0.165,6.091,0.0,0.324513309792,0.014541991395,-0.290340399945,142.8,114.1,584.5,1000.0,657.0,203.1,77.64,58.37,44.84,34.49
case_9149,geom_914,train,22.65,6654000.0,0.06143,11.54,0.0,0.602257849754,0.039000769421,-0.536734837564,142.8,114.1,584.5,1000.0,657.0,203.1,77.64,58.37,44.84,34.49
case_9150,geom_915,train,13.72,1095000.0,0.185,0.6909,0.0,0.041463280921,0.006946723424,-0.033355872779,158.4,51.74,499.4,1000.0,564.7,230.7,78.21,55.26,41.57,38.96
case_9151,geom_915,train,30.62,25190000.0,0.3258,6.421,0.0,0.326966422951,0.015394412243,-0.25628637572,158.4,51.74,499.4,1000.0,564.7,230.7,78.21,55.26,41.57,38.96
case_9152,geom_915,train,35.21,14960000.0,0.2421,15.53,0.0,0.767071443195,0.06655856004,-0.598232243553,158.4,51.74,499.4,1000.0,564.7,230.7,78.21,55.26,41.57,38.96
case_9153,geom_915,train,36.64,1488000.0,0.1573,2.186,0.0,0.114007932607,0.007799028076,-0.089835573131,158.4,51.74,499.4,1000.0,564.7,230.7,78.21,55.26,41.57,38.96
case_9154,geom_915,train,25.3,3037000.0,0.1108,-4.879,0.0,-0.227928068809,0.011318275206,0.17583546304,158.4,51.74,499.4,1000.0,564.7,230.7,78.21,55.26,41.57,38.96
case_9156,geom_915,train,8.289,31990000.0,0.4135,8.621,0.0,0.443717070552,0.024496660507,-0.348143860238,158.4,51.74,499.4,1000.0,564.7,230.7,78.21,55.26,41.57,38.96
case_9157,geom_915,train,18.57,3279000.0,0.07216,-2.509,0.0,-0.113356342348,0.007191182054,0.086978624755,158.4,51.74,499.4,1000.0,564.7,230.7,78.21,55.26,41.57,38.96
case_9159,geom_915,train,2.8,53930000.0,0.4608,-7.683,0.0,-0.382591606644,0.019227282873,0.297115326315,158.4,51.74,499.4,1000.0,564.7,230.7,78.21,55.26,41.57,38.96
case_9160,geom_916,train,11.65,22940000.0,0.1508,1.658,0.0,0.075983364344,0.005425033249,-0.057826774015,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9161,geom_916,train,38.44,19810000.0,0.3368,7.481,0.0,0.33577141135,0.020098113278,-0.255579746599,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9162,geom_916,train,19.21,29770000.0,0.414,8.657,0.0,0.394751714762,0.025784297756,-0.301569808047,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9163,geom_916,train,31.26,8603000.0,0.2368,-2.128,0.0,-0.087608119669,0.006305959976,0.065474295758,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9164,geom_916,train,33.95,7449000.0,0.3006,4.721,0.0,0.211908650462,0.011426922993,-0.160981762189,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9165,geom_916,train,21.86,4089000.0,0.494,19.84,0.0,0.912619237284,0.123620771046,-0.707005374107,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9166,geom_916,train,25.05,10780000.0,0.2003,13.57,0.0,0.597797554293,0.05483322811,-0.457574180158,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9167,geom_916,train,13.75,6072000.0,0.06078,-5.867,0.0,-0.246592965132,0.013882435366,0.185450135797,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9168,geom_916,train,4.705,17170000.0,0.1112,-9.272,0.0,-0.393999264093,0.026412755638,0.297644389266,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9169,geom_916,train,2.065,16220000.0,0.3898,16.0,0.0,0.723355324677,0.077995955292,-0.556853647386,140.2,64.92,373.3,1000.0,838.0,210.3,71.76,56.98,58.85,32.62
case_9171,geom_917,train,38.48,3040000.0,0.4619,7.816,0.0,0.433418917647,0.022857027097,-0.300494722119,134.5,74.2,618.4,1000.0,756.3,202.5,79.33,50.52,46.25,25.95
case_9172,geom_917,train,8.752,60370000.0,0.4152,16.77,0.0,0.902984401984,0.081219159338,-0.625731224448,134.5,74.2,618.4,1000.0,756.3,202.5,79.33,50.52,46.25,25.95
case_9173,geom_917,train,23.14,2922000.0,0.05549,-4.282,0.0,-0.203743340864,0.009653113048,0.13841412297,134.5,74.2,618.4,1000.0,756.3,202.5,79.33,50.52,46.25,25.95
case_9175,geom_917,train,32.29,14650000.0,0.1697,3.418,0.0,0.183850068826,0.007675392411,-0.127117230324,134.5,74.2,618.4,1000.0,756.3,202.5,79.33,50.52,46.25,25.95
case_9176,geom_917,train,27.81,15400000.0,0.244,-2.584,0.0,-0.120885636696,0.005990307291,0.081824196219,134.5,74.2,618.4,1000.0,756.3,202.5,79.33,50.52,46.25,25.95
case_9177,geom_917,train,29.67,6508000.0,0.3378,17.55,0.0,0.925199859775,0.086836613956,-0.639966330072,134.5,74.2,618.4,1000.0,756.3,202.5,79.33,50.52,46.25,25.95
case_9178,geom_917,train,18.77,20760000.0,0.2985,-0.6718,0.0,-0.023554428628,0.004471258974,0.015165060857,134.5,74.2,618.4,1000.0,756.3,202.5,79.33,50.52,46.25,25.95
case_9179,geom_917,train,14.27,11500000.0,0.2033,-8.637,0.0,-0.426305585758,0.022093394733,0.290289147709,134.5,74.2,618.4,1000.0,756.3,202.5,79.33,50.52,46.25,25.95
case_9180,geom_918,train,13.54,13470000.0,0.1041,4.486,0.0,0.215809449551,0.009454382395,-0.137086323501,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9181,geom_918,train,10.91,30100000.0,0.2506,-9.349,0.0,-0.432057340067,0.025276554895,0.271265608876,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9182,geom_918,train,18.02,11950000.0,0.1785,17.02,0.0,0.800515355804,0.078295597961,-0.507046029336,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9183,geom_918,train,30.8,14540000.0,0.2075,1.985,0.0,0.100385837252,0.005332462627,-0.064189170224,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9184,geom_918,train,25.44,12300000.0,0.3673,9.022,0.0,0.443251543204,0.02627649782,-0.281784657705,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9185,geom_918,train,2.284,4829000.0,0.07859,-5.108,0.0,-0.229456074531,0.010920467128,0.143808360709,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9186,geom_918,train,7.432,9552000.0,0.498,5.338,0.0,0.276451507755,0.012868389777,-0.176696359835,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9187,geom_918,train,23.94,5760000.0,0.2973,12.03,0.0,0.579953426094,0.042838859015,-0.368489280565,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9188,geom_918,train,35.87,31840000.0,0.4289,16.69,0.0,0.823670841157,0.081424586817,-0.524410710525,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9189,geom_918,train,36.76,13750000.0,0.3466,-1.564,0.0,-0.067861740009,0.004803544953,0.042175934188,123.3,112.1,503.2,1000.0,611.7,241.8,64.27,48.33,42.32,26.97
case_9190,geom_919,train,37.11,9286000.0,0.2403,15.02,0.0,0.562906736737,0.065406653309,-0.361196535463,100.5,171.2,247.4,1000.0,798.6,185.8,67.48,47.54,48.36,34.94
case_9191,geom_919,train,9.942,60470000.0,0.3801,4.947,0.0,0.190755245771,0.010403173238,-0.121461692626,100.5,171.2,247.4,1000.0,798.6,185.8,67.48,47.54,48.36,34.94
case_9192,geom_919,train,5.7,39220000.0,0.4128,1.841,0.0,0.07212916068,0.004728194995,-0.046007836469,100.5,171.2,247.4,1000.0,798.6,185.8,67.48,47.54,48.36,34.94
case_9193,geom_919,train,32.91,2897000.0,0.05519,-7.414,0.0,-0.272421594938,0.019340181429,0.172524138347,100.5,171.2,247.4,1000.0,798.6,185.8,67.48,47.54,48.36,34.94
case_9194,geom_919,train,27.67,28350000.0,0.3335,8.52,0.0,0.324838477718,0.023843651258,-0.207114745729,100.5,171.2,247.4,1000.0,798.6,185.8,67.48,47.54,48.36,34.94
case_9195,geom_919,train,1.033,510600.0,0.09807,13.5,0.0,0.501519688851,0.05484309277,-0.321259233311,100.5,171.2,247.4,1000.0,798.6,185.8,67.48,47.54,48.36,34.94
case_9197,geom_919,train,13.87,19280000.0,0.4598,6.433,0.0,0.251417377766,0.015955534657,-0.160376862344,100.5,171.2,247.4,1000.0,798.6,185.8,67.48,47.54,48.36,34.94
case_9198,geom_919,train,16.03,5584000.0,0.2021,-3.778,0.0,-0.139514435461,0.008460375534,0.088083231392,100.5,171.2,247.4,1000.0,798.6,185.8,67.48,47.54,48.36,34.94
case_9199,geom_919,train,21.8,13440000.0,0.2927,-6.759,0.0,-0.252795948078,0.016403689547,0.160129250748,100.5,171.2,247.4,1000.0,798.6,185.8,67.48,47.54,48.36,34.94
case_9200,geom_920,train,24.52,8448000.0,0.1861,6.216,0.0,0.279176349922,0.013547405358,-0.169245191165,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9201,geom_920,train,21.17,45640000.0,0.4043,-8.964,0.0,-0.396999647873,0.02246967591,0.238573913648,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9202,geom_920,train,12.81,7159000.0,0.1453,8.827,0.0,0.391425432188,0.022703193535,-0.237254584103,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9203,geom_920,train,0.7181,55050000.0,0.4294,3.306,0.0,0.159940449639,0.006409026856,-0.097374160641,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9204,geom_920,train,18.07,8706000.0,0.1319,-5.328,0.0,-0.222608387876,0.010296639115,0.133402980405,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9205,geom_920,train,38.48,16190000.0,0.2739,-3.973,0.0,-0.167115858348,0.007347505194,0.100161011117,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9206,geom_920,train,29.44,4605000.0,0.341,18.37,0.0,0.823656202294,0.087650614833,-0.500218900435,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9207,geom_920,train,7.832,401300.0,0.06655,13.46,0.0,0.58826436103,0.048473799695,-0.356846012938,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9208,geom_920,train,10.52,34660000.0,0.3149,17.0,0.0,0.760569704408,0.07408984162,-0.461671890931,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9209,geom_920,train,35.26,30780000.0,0.4969,1.855,0.0,0.095550315148,0.004721210339,-0.05845387133,109.2,62.13,519.5,1000.0,603.8,180.3,82.96,53.64,41.59,26.35
case_9210,geom_921,train,17.73,36590000.0,0.2964,4.569,0.0,0.228854074271,0.011746561104,-0.207151086814,191.5,193.3,216.6,1000.0,667.0,197.6,78.03,52.24,57.16,37.85
case_9211,geom_921,train,4.628,48040000.0,0.3796,14.27,0.0,0.71484410924,0.073564285212,-0.647919896915,191.5,193.3,216.6,1000.0,667.0,197.6,78.03,52.24,57.16,37.85
case_9212,geom_921,train,39.77,5647000.0,0.2425,-1.372,0.0,-0.068049793979,0.00666206424,0.061192287462,191.5,193.3,216.6,1000.0,667.0,197.6,78.03,52.24,57.16,37.85
case_9213,geom_921,train,34.54,2327000.0,0.2135,-9.999,0.0,-0.491166756875,0.039105826562,0.442455275737,191.5,193.3,216.6,1000.0,667.0,197.6,78.03,52.24,57.16,37.85
case_9214,geom_921,train,15.22,2168000.0,0.4868,-6.715,0.0,-0.345487408518,0.022761513033,0.314113861762,191.5,193.3,216.6,1000.0,667.0,197.6,78.03,52.24,57.16,37.85
case_9215,geom_921,train,29.59,3394000.0,0.1166,17.6,0.0,0.853249073888,0.1054994622,-0.768826413986,191.5,193.3,216.6,1000.0,667.0,197.6,78.03,52.24,57.16,37.85
case_9217,geom_921,train,3.248,18990000.0,0.179,7.148,0.0,0.353344179995,0.021770278925,-0.318991901705,191.5,193.3,216.6,1000.0,667.0,197.6,78.03,52.24,57.16,37.85
case_9218,geom_921,train,9.645,15070000.0,0.08804,1.198,0.0,0.059135062316,0.005811948005,-0.053531278147,191.5,193.3,216.6,1000.0,667.0,197.6,78.03,52.24,57.16,37.85
case_9219,geom_921,train,24.65,21960000.0,0.3264,13.65,0.0,0.679327830164,0.067192143297,-0.614787262204,191.5,193.3,216.6,1000.0,667.0,197.6,78.03,52.24,57.16,37.85
case_9220,geom_922,train,4.021,27100000.0,0.1762,-2.937,0.0,-0.104141603368,0.005478804418,0.076891338275,109.5,53.83,391.6,1000.0,720.1,224.9,61.02,59.33,58.98,39.7
case_9223,geom_922,train,16.87,325900.0,0.05289,-6.448,0.0,-0.232806336293,0.015107628485,0.172868970211,109.5,53.83,391.6,1000.0,720.1,224.9,61.02,59.33,58.98,39.7
case_9224,geom_922,train,14.03,30870000.0,0.4404,8.317,0.0,0.329438371527,0.019836787121,-0.248223273452,109.5,53.83,391.6,1000.0,720.1,224.9,61.02,59.33,58.98,39.7
case_9226,geom_922,train,10.08,23360000.0,0.3402,6.311,0.0,0.246079648906,0.01285109113,-0.184856055954,109.5,53.83,391.6,1000.0,720.1,224.9,61.02,59.33,58.98,39.7
case_9227,geom_922,train,2.966,6535000.0,0.2027,-0.7316,0.0,-0.022103213414,0.004663965774,0.015856887381,109.5,53.83,391.6,1000.0,720.1,224.9,61.02,59.33,58.98,39.7
case_9229,geom_922,train,39.56,4060000.0,0.2324,-8.64,0.0,-0.317615403911,0.020056965488,0.236229569976,109.5,53.83,391.6,1000.0,720.1,224.9,61.02,59.33,58.98,39.7
case_9230,geom_923,train,35.21,4481000.0,0.2356,0.4152,0.0,0.037225079543,0.006392375729,-0.035491415934,193.0,182.8,657.3,1000.0,781.0,222.6,62.53,47.17,48.53,25.01
case_9233,geom_923,train,10.52,7897000.0,0.05038,19.89,0.0,1.253545167541,0.128787356704,-1.10709905947,193.0,182.8,657.3,1000.0,781.0,222.6,62.53,47.17,48.53,25.01
case_9234,geom_923,train,29.14,4675000.0,0.3652,9.81,0.0,0.65870585451,0.038850306669,-0.593586848357,193.0,182.8,657.3,1000.0,781.0,222.6,62.53,47.17,48.53,25.01
case_9235,geom_923,train,38.71,4765000.0,0.1725,12.12,0.0,0.783637715567,0.053169657575,-0.701570628653,193.0,182.8,657.3,1000.0,781.0,222.6,62.53,47.17,48.53,25.01
case_9236,geom_923,train,20.02,15020000.0,0.2993,3.83,0.0,0.260355695863,0.010387201884,-0.235740477452,193.0,182.8,657.3,1000.0,781.0,222.6,62.53,47.17,48.53,25.01
case_9238,geom_923,train,16.47,3757000.0,0.4169,-2.286,0.0,-0.142045716072,0.008065296675,0.125536001963,193.0,182.8,657.3,1000.0,781.0,222.6,62.53,47.17,48.53,25.01
case_9239,geom_923,train,7.164,33020000.0,0.2237,14.6,0.0,0.945165463196,0.073472845559,-0.843909669786,193.0,182.8,657.3,1000.0,781.0,222.6,62.53,47.17,48.53,25.01
case_9240,geom_924,train,21.68,20720000.0,0.2323,16.64,0.0,0.934902673995,0.082580329836,-0.815138920747,171.1,117.5,576.3,1000.0,713.2,246.5,72.24,51.51,46.05,38.49
case_9241,geom_924,train,39.75,8092000.0,0.289,1.639,0.0,0.101652354395,0.006439870865,-0.090808172617,171.1,117.5,576.3,1000.0,713.2,246.5,72.24,51.51,46.05,38.49
case_9242,geom_924,train,5.313,11560000.0,0.08289,8.234,0.0,0.463950673991,0.023946571215,-0.406212870069,171.1,117.5,576.3,1000.0,713.2,246.5,72.24,51.51,46.05,38.49
case_9244,geom_924,train,34.36,3272000.0,0.1272,-2.311,0.0,-0.11902825449,0.007572558759,0.101968179066,171.1,117.5,576.3,1000.0,713.2,246.5,72.24,51.51,46.05,38.49
case_9246,geom_924,train,25.33,3424000.0,0.1562,-8.242,0.0,-0.446085608948,0.023872500629,0.385496373585,171.1,117.5,576.3,1000.0,713.2,246.5,72.24,51.51,46.05,38.49
case_9247,geom_924,train,29.84,7400000.0,0.3389,12.4,0.0,0.713999466713,0.050169096756,-0.627130429411,171.1,117.5,576.3,1000.0,713.2,246.5,72.24,51.51,46.05,38.49
case_9248,geom_924,train,13.01,5523000.0,0.4487,4.539,0.0,0.274464040714,0.012236264618,-0.243254054621,171.1,117.5,576.3,1000.0,713.2,246.5,72.24,51.51,46.05,38.49
case_9249,geom_924,train,18.46,41930000.0,0.367,5.901,0.0,0.347209553168,0.014853814945,-0.306182565995,171.1,117.5,576.3,1000.0,713.2,246.5,72.24,51.51,46.05,38.49
case_9251,geom_925,train,37.43,1405000.0,0.05669,-8.843,0.0,-0.377270602103,0.026534295335,0.27643626464,131.0,104.5,366.1,1000.0,823.6,181.1,67.76,59.45,40.8,31.71
case_9252,geom_925,train,34.14,8000000.0,0.4407,13.93,0.0,0.641092678118,0.062767689022,-0.477328955921,131.0,104.5,366.1,1000.0,823.6,181.1,67.76,59.45,40.8,31.71
case_9253,geom_925,train,3.565,22070000.0,0.1381,19.7,0.0,0.865940482087,0.112675211135,-0.646014286636,131.0,104.5,366.1,1000.0,823.6,181.1,67.76,59.45,40.8,31.71
case_9255,geom_925,train,7.542,3183000.0,0.2023,3.806,0.0,0.170280894956,0.009760349254,-0.1253246327,131.0,104.5,366.1,1000.0,823.6,181.1,67.76,59.45,40.8,31.71
case_9258,geom_925,train,21.19,17780000.0,0.1525,-0.04494,0.0,0.00218690277,0.004648994622,-0.002087465582,131.0,104.5,366.1,1000.0,823.6,181.1,67.76,59.45,40.8,31.71
case_9259,geom_925,train,19.35,7950000.0,0.3519,-6.591,0.0,-0.288521394039,0.016733389838,0.2111678458,131.0,104.5,366.1,1000.0,823.6,181.1,67.76,59.45,40.8,31.71
case_9260,geom_926,train,8.261,12010000.0,0.3586,-3.03,0.0,-0.133186331605,0.006093035851,0.095351769304,116.5,68.07,636.9,1000.0,638.4,201.0,64.92,50.97,42.52,35.66
case_9261,geom_926,train,27.1,21260000.0,0.2091,8.888,0.0,0.426855021566,0.021363169066,-0.311208705821,116.5,68.07,636.9,1000.0,638.4,201.0,64.92,50.97,42.52,35.66
case_9263,geom_926,train,17.45,1864000.0,0.05138,11.66,0.0,0.549890675316,0.034715025204,-0.400514511584,116.5,68.07,636.9,1000.0,638.4,201.0,64.92,50.97,42.52,35.66
case_9265,geom_926,train,36.77,9885000.0,0.3174,16.09,0.0,0.774975744497,0.063149411066,-0.56529497912,116.5,68.07,636.9,1000.0,638.4,201.0,64.92,50.97,42.52,35.66
case_9266,geom_926,train,14.15,12470000.0,0.1158,4.041,0.0,0.198705809801,0.008005547599,-0.145484639843,116.5,68.07,636.9,1000.0,638.4,201.0,64.92,50.97,42.52,35.66
case_9267,geom_926,train,30.97,14900000.0,0.2736,-9.024,0.0,-0.411525303327,0.020730765581,0.295403123532,116.5,68.07,636.9,1000.0,638.4,201.0,64.92,50.97,42.52,35.66
case_9268,geom_926,train,0.9178,8487000.0,0.445,6.343,0.0,0.323188206306,0.014281056238,-0.237345821876,116.5,68.07,636.9,1000.0,638.4,201.0,64.92,50.97,42.52,35.66
case_9270,geom_927,train,39.22,11280000.0,0.2329,3.616,0.0,0.156671962188,0.008572936568,-0.118319330978,133.3,142.4,288.9,1000.0,763.9,189.5,61.64,51.76,54.43,34.64
case_9272,geom_927,train,12.43,25990000.0,0.4512,-7.819,0.0,-0.342302181086,0.022446940206,0.25818227213,133.3,142.4,288.9,1000.0,763.9,189.5,61.64,51.76,54.43,34.64
case_9273,geom_927,train,6.314,49170000.0,0.3063,15.09,0.0,0.651743827904,0.070470267834,-0.494608542379,133.3,142.4,288.9,1000.0,763.9,189.5,61.64,51.76,54.43,34.64
case_9274,geom_927,train,21.2,4889000.0,0.06735,17.96,0.0,0.758214545546,0.096215447737,-0.57489397686,133.3,142.4,288.9,1000.0,763.9,189.5,61.64,51.76,54.43,34.64
case_9276,geom_927,train,9.834,39200000.0,0.3445,-1.481,0.0,-0.061949365343,0.004753050844,0.046207809728,133.3,142.4,288.9,1000.0,763.9,189.5,61.64,51.76,54.43,34.64
case_9277,geom_927,train,33.93,15040000.0,0.2017,12.74,0.0,0.5453188451,0.050914147348,-0.412816458688,133.3,142.4,288.9,1000.0,763.9,189.5,61.64,51.76,54.43,34.64
case_9278,geom_927,train,24.74,7668000.0,0.1568,10.68,0.0,0.455997757519,0.037252738929,-0.344652354008,133.3,142.4,288.9,1000.0,763.9,189.5,61.64,51.76,54.43,34.64
case_9279,geom_927,train,19.28,3384000.0,0.1156,-4.555,0.0,-0.190047508346,0.011216082132,0.142304026307,133.3,142.4,288.9,1000.0,763.9,189.5,61.64,51.76,54.43,34.64
case_9280,geom_928,train,13.9,29510000.0,0.3407,7.326,0.0,0.237504996599,0.016571663864,-0.1124117947,110.4,68.92,246.2,1000.0,571.4,214.9,87.35,43.1,53.67,27.75
case_9281,geom_928,train,3.132,6182000.0,0.1697,10.42,0.0,0.330939575209,0.029862052377,-0.157781625163,110.4,68.92,246.2,1000.0,571.4,214.9,87.35,43.1,53.67,27.75
case_9282,geom_928,train,39.04,715400.0,0.1008,4.042,0.0,0.128619158686,0.00957421112,-0.060660023434,110.4,68.92,246.2,1000.0,571.4,214.9,87.35,43.1,53.67,27.75
case_9283,geom_928,train,29.45,20680000.0,0.2571,11.6,0.0,0.371067825819,0.035904853351,-0.177408750477,110.4,68.92,246.2,1000.0,571.4,214.9,87.35,43.1,53.67,27.75
case_9284,geom_928,train,24.59,2273000.0,0.05043,18.6,0.0,0.584555587412,0.087335120602,-0.286104251439,110.4,68.92,246.2,1000.0,571.4,214.9,87.35,43.1,53.67,27.75
case_9285,geom_928,train,22.53,12630000.0,0.3861,0.4838,0.0,0.017407351104,0.003995994905,-0.008301091478,110.4,68.92,246.2,1000.0,571.4,214.9,87.35,43.1,53.67,27.75
case_9287,geom_928,train,11.77,55650000.0,0.4328,-3.178,0.0,-0.101781485083,0.005672939882,0.047586078497,110.4,68.92,246.2,1000.0,571.4,214.9,87.35,43.1,53.67,27.75
case_9288,geom_928,train,7.444,26470000.0,0.2276,14.9,0.0,0.474165762384,0.056870105815,-0.228928271642,110.4,68.92,246.2,1000.0,571.4,214.9,87.35,43.1,53.67,27.75
case_9289,geom_928,train,32.21,9909000.0,0.2751,-6.208,0.0,-0.195165286011,0.012888935086,0.091667619768,110.4,68.92,246.2,1000.0,571.4,214.9,87.35,43.1,53.67,27.75
case_9290,geom_929,train,36.62,6210000.0,0.1698,18.07,0.0,0.871476551991,0.108243667212,-0.572131564704,181.5,126.4,295.0,1000.0,563.7,273.2,70.25,44.29,48.01,35.6
case_9291,geom_929,train,19.35,2777000.0,0.2222,-9.197,0.0,-0.443672757268,0.032398587591,0.289060885385,181.5,126.4,295.0,1000.0,563.7,273.2,70.25,44.29,48.01,35.6
case_9295,geom_929,train,21.48,3622000.0,0.1029,6.058,0.0,0.295750013344,0.017497582644,-0.193644188165,181.5,126.4,295.0,1000.0,563.7,273.2,70.25,44.29,48.01,35.6
case_9296,geom_929,train,34.5,19280000.0,0.4011,-3.328,0.0,-0.164434307155,0.008427380079,0.10719400438,181.5,126.4,295.0,1000.0,563.7,273.2,70.25,44.29,48.01,35.6
case_9297,geom_929,train,4.95,10400000.0,0.06369,12.99,0.0,0.628150618991,0.057762334309,-0.411420026883,181.5,126.4,295.0,1000.0,563.7,273.2,70.25,44.29,48.01,35.6
case_9298,geom_929,train,25.67,13530000.0,0.3101,16.21,0.0,0.795983358882,0.090047274183,-0.523275081391,181.5,126.4,295.0,1000.0,563.7,273.2,70.25,44.29,48.01,35.6
case_9299,geom_929,train,15.8,4982000.0,0.2434,-0.1591,0.0,-0.005434208403,0.005767298851,0.00310018974,181.5,126.4,295.0,1000.0,563.7,273.2,70.25,44.29,48.01,35.6
case_9300,geom_930,train,11.26,32270000.0,0.3456,-4.164,0.0,-0.190983460867,0.008557846694,0.132980539016,112.9,197.3,383.0,1000.0,636.8,224.7,71.3,50.42,43.98,27.76
case_9301,geom_930,train,28.16,10590000.0,0.26,11.37,0.0,0.524589379829,0.040362005339,-0.367219016983,112.9,197.3,383.0,1000.0,636.8,224.7,71.3,50.42,43.98,27.76
case_9302,geom_930,train,6.509,66340000.0,0.4263,9.882,0.0,0.472850108445,0.03253566431,-0.332386222829,112.9,197.3,383.0,1000.0,636.8,224.7,71.3,50.42,43.98,27.76
